idx,search_step,accepted,distance,ler,ler_std,W,A_leq_dplus2,A_at_d,weighted_score
0,1,1,8,0.00461,0.00021421470042781563,10,13,2,3.2688020000000004
1,7,1,8,0.00843,0.00028911967574322744,10,29,5,7.665926000000001
2,44,1,8,0.00472,0.0002167433638588683,10,14,2,3.337418
3,50,1,8,0.00608,0.0002458270536564336,10,13,2,4.0110410000000005
4,51,1,8,0.00457,0.00021328761313320368,10,13,2,3.2688020000000004
5,53,1,8,0.00754,0.0002735548067980587,10,19,6,7.45836
6,54,1,10,0.00301,0.00017323307737551443,12,43,13,1.4436179999999998
7,55,1,8,0.00436,0.00020835147732469053,10,13,2,3.2688020000000004
8,56,1,8,0.00445,0.00021048139590990042,10,13,2,3.2526020000000004
9,57,1,8,0.004,0.0001996005972034754,10,12,1,2.27026
10,58,1,8,0.00362,0.00018991923729092566,10,12,1,2.276902
11,59,1,8,0.00521,0.00022766000371337282,10,16,3,4.40166
12,60,1,8,0.00623,0.0002488222058516909,10,12,4,5.013544
13,61,1,8,0.00748,0.0002724724544103203,10,30,4,6.882133
14,62,1,8,0.00426,0.00020595860795189375,10,13,2,3.2688020000000004
15,63,1,8,0.00472,0.00021674336385886826,10,17,2,4.79474
16,64,1,8,0.0051,0.00022525631490387578,10,14,3,4.2326760000000005
17,65,1,8,0.00523,0.00022809425961631017,10,16,3,4.3574340000000005
18,66,1,8,0.00447,0.00021095173857155113,10,15,2,3.423044
19,69,1,8,0.00752,0.0002731945137670658,10,20,6,7.504296
20,70,1,8,0.00481,0.0002187901224716896,10,14,2,3.337418
21,71,1,8,0.00368,0.00019148091980515048,10,15,1,2.4864759999999997
22,72,1,8,0.00493,0.0002214891455002158,10,14,3,4.241505
23,73,1,8,0.004,0.0001996005972034754,10,15,2,3.412676
24,74,1,8,0.00598,0.00024380933212226371,10,17,4,5.495944
25,75,1,8,0.00533,0.00023025299382290694,10,15,3,4.3374179999999996
26,76,1,8,0.00867,0.00029317088957075006,10,25,6,8.246139
27,77,1,8,0.00828,0.00028655756341854164,10,26,5,7.474819999999999
28,79,1,8,0.00529,0.00022939199028486603,10,17,2,3.6066889999999994
29,80,1,8,0.00528,0.00022917622306297864,10,13,3,4.131579
30,82,1,8,0.00722,0.0002677301492068608,10,19,5,6.552085999999999
31,83,1,8,0.00847,0.00028979894898758396,10,29,5,7.665926000000001
32,84,1,8,0.00874,0.0002943416218782244,10,27,6,8.393738999999998
33,86,1,10,0.00303,0.00017380590635801435,12,40,15,1.5845759999999998
36,90,1,10,0.00332,0.00018190686325993583,12,47,11,1.307844
37,92,1,10,0.00263,0.00016196015964098424,12,42,11,1.271718
41,99,1,10,0.00301,0.00017323307737551443,12,43,13,1.4436179999999998
43,101,1,10,0.00295,0.00017150297120659838,12,44,13,1.448802
45,103,1,10,0.00276,0.0001659038855512203,12,43,13,1.4436179999999998
53,115,1,10,0.00256,0.0001597958677412951,12,43,11,1.2798180000000001
62,128,1,10,0.00308,0.0001752296865671754,12,42,15,1.5978599999999998
63,133,1,10,0.00293,0.0001709223307365993,12,43,13,1.4436179999999998
71,143,1,10,0.00323,0.00017943241892124626,12,39,13,1.4119469999999998
110,191,1,10,0.00354,0.0001878164975457894,12,41,13,1.42596
123,209,1,10,0.00325,0.00017998527425039376,12,38,13,1.4074919999999997
131,221,1,10,0.00419,0.00020426663028640403,12,40,16,1.6693919999999998
143,240,1,10,0.00265,0.00016257318136886226,12,43,11,1.2798180000000001
145,243,1,10,0.00281,0.00016739569651933145,12,43,11,1.2798180000000001
149,247,1,10,0.00264,0.00016226696307527623,12,43,11,1.2798180000000001
157,256,1,10,0.00294,0.00017121290003551534,12,43,11,1.2798180000000001
166,266,1,10,0.00282,0.00016769244827234187,12,43,11,1.2798180000000001
179,284,1,10,0.00249,0.00015760154625660822,12,47,10,1.2274019999999999
180,285,1,10,0.00276,0.0001659038855512203,12,42,11,1.271718
183,291,1,10,0.00283,0.00016798866986178566,12,44,14,1.530702
184,292,1,10,0.00285,0.00016857953372397227,12,42,11,1.271718
185,293,1,10,0.00255,0.00015948426051586885,12,42,11,1.271718
195,307,1,10,0.00266,0.0001628788178220021,12,42,15,1.5964019999999997
196,308,1,10,0.00276,0.0001659038855512203,12,45,10,1.209744
201,319,1,10,0.00358,0.00018887083608097675,12,43,13,1.441431
204,324,1,10,0.00299,0.00017265832476012,12,43,14,1.5226019999999998
208,328,1,10,0.00271,0.00016439838584454743,12,42,11,1.271718
209,330,1,10,0.00259,0.00016072702738423715,12,42,14,1.5174180000000002
210,332,1,10,0.00304,0.0001740916054233253,12,41,15,1.5912179999999998
211,334,1,10,0.00299,0.00017265832476012,12,43,13,1.4436179999999998
219,342,1,10,0.0028,0.00016709841177818592,12,44,12,1.36836
222,347,1,10,0.00332,0.00018190686325993583,12,41,16,1.6738469999999999
225,352,1,10,0.0029,0.00017004760851564954,12,43,13,1.4436179999999998
230,358,1,10,0.00259,0.00016072702738423715,12,44,9,1.123389
232,360,1,10,0.00277,0.00016620333099993018,12,45,12,1.375002
236,366,1,10,0.00287,0.00016916831020960096,12,43,13,1.4436179999999998
245,376,1,10,0.00253,0.00015885919350932645,12,43,13,1.4436179999999998
246,377,1,10,0.0026,0.00016103620501798114,12,47,10,1.2274019999999999
247,378,1,10,0.00252,0.00015854572642450397,12,48,8,1.068786
252,384,1,10,0.0028,0.00016709841177818592,12,48,9,1.1536019999999998
255,388,1,10,0.00268,0.00016348835825352468,12,44,10,1.2045599999999999
260,396,1,10,0.00286,0.0001688741815224928,12,44,14,1.5336180000000001
262,398,1,10,0.00292,0.00017063126076505297,12,41,14,1.510776
266,406,1,10,0.00278,0.0001665022319067594,12,46,9,1.139589
268,408,1,10,0.0028,0.00016709841177818592,12,42,14,1.5159600000000002
273,419,1,10,0.00335,0.00018272413327496942,12,42,15,1.5964019999999997
274,420,1,10,0.00292,0.000170631260765053,12,44,10,1.2045599999999999
275,421,1,10,0.00301,0.00017323307737551443,12,43,13,1.4436179999999998
278,425,1,10,0.00322,0.0001791553431142082,12,43,16,1.68786
290,445,1,10,0.00299,0.00017265832476012,12,43,12,1.358802
292,447,1,10,0.00272,0.0001647005988540194,12,41,12,1.3455180000000002
293,448,1,10,0.00268,0.00016348835825352468,12,44,11,1.2850019999999998
294,449,1,10,0.0028,0.0001670984117781859,12,41,15,1.5912179999999998
297,453,1,10,0.00308,0.0001752296865671754,12,45,14,1.5358859999999999
298,454,1,10,0.00253,0.00015885919350932645,12,43,13,1.4436179999999998
301,458,1,10,0.00278,0.0001665022319067594,12,42,12,1.356534
304,462,1,10,0.00296,0.0001717925467731102,12,42,15,1.6007759999999998
307,465,1,10,0.0027,0.00016409561015972587,12,38,12,1.3263209999999999
308,467,1,10,0.00276,0.00016590388555122034,12,42,11,1.271718
309,468,1,10,0.00344,0.00018515400838239554,12,41,16,1.6745759999999998
313,473,1,10,0.00302,0.00017351973112868433,12,37,15,1.5617339999999997
320,483,1,10,0.00252,0.000158545726424504,12,42,11,1.271718
323,486,1,10,0.00252,0.00015854572642450403,12,43,11,1.2783600000000002
327,491,1,10,0.00252,0.00015854572642450403,12,45,9,1.13076
330,494,1,10,0.00292,0.00017063126076505297,12,42,11,1.271718
331,495,1,10,0.00284,0.0001682843640873149,12,41,11,1.265076
336,501,1,10,0.003,0.00017294594271907924,12,44,16,1.6930439999999998
338,503,1,10,0.00303,0.00017380590635801435,12,41,14,1.510776
339,504,1,10,0.00262,0.0001616527677343421,12,47,10,1.2274019999999999
342,507,1,10,0.00248,0.00015728554729355733,12,45,13,1.457631
344,509,1,10,0.00276,0.00016590388555122034,12,42,13,1.436976
347,513,1,10,0.00277,0.00016620333099993018,12,46,14,1.544715
349,515,1,10,0.00261,0.00016134478399190105,12,44,9,1.12266
353,526,1,10,0.00299,0.00017265832476012,12,48,13,1.476828
355,529,1,10,0.00285,0.00016857953372397227,12,44,16,1.6945019999999997
357,531,1,10,0.00269,0.00016379226867918028,12,47,10,1.2274019999999999
359,535,1,10,0.00236,0.0001534423000524772,12,44,10,1.2045599999999999
361,538,1,10,0.00277,0.00016620333099993018,12,48,8,1.068786
370,552,1,10,0.00276,0.0001659038855512203,12,43,11,1.2783600000000002
374,556,1,10,0.00343,0.00018488562093069396,12,45,14,1.5380729999999998
375,557,1,10,0.00254,0.00015917203698317606,12,48,8,1.068786
376,558,1,10,0.00292,0.00017063126076505297,12,43,12,1.358802
379,562,1,10,0.00296,0.0001717925467731102,12,46,9,1.1359439999999998
382,567,1,10,0.00276,0.00016590388555122028,12,48,8,1.068786
383,568,1,10,0.00237,0.0001537662753684123,12,48,8,1.067328
389,575,1,10,0.00261,0.00016134478399190105,12,45,11,1.2945600000000002
394,584,1,10,0.00277,0.00016620333099993018,12,48,8,1.068786
398,590,1,10,0.00264,0.0001622669630752762,12,42,11,1.271718
402,598,1,10,0.00256,0.0001597958677412951,12,41,13,1.4296049999999998
408,607,1,10,0.00374,0.0001930297816528995,12,40,15,1.5831179999999998
410,610,1,10,0.00295,0.00017150297120659838,12,42,11,1.271718
412,612,1,10,0.00304,0.00017409160542332532,12,44,12,1.36836
413,613,1,10,0.00349,0.00018649007154663183,12,45,13,1.4554439999999997
417,617,1,10,0.00274,0.00016530334918558827,12,46,12,1.379457
421,622,1,10,0.00253,0.00015885919350932645,12,42,12,1.35216
422,623,1,10,0.00301,0.00017323307737551443,12,44,13,1.45026
426,629,1,10,0.00257,0.00016010686225791017,12,34,9,1.2598199999999997
427,630,1,10,0.00246,0.0001566516179210862,12,45,11,1.2945600000000002
430,635,1,10,0.00281,0.00016739569651933145,12,45,12,1.374273
433,641,1,10,0.00281,0.00016739569651933147,12,44,10,1.2045599999999999
434,643,1,10,0.00287,0.00016916831020960096,12,45,10,1.211202
435,645,1,10,0.00237,0.0001537662753684123,12,44,10,1.2045599999999999
437,648,1,10,0.00233,0.00015246620431897225,12,45,8,1.0503179999999999
440,651,1,10,0.00255,0.00015948426051586885,12,43,13,1.441431
442,656,1,10,0.00319,0.00017832149894381728,12,41,17,1.756476
445,659,1,10,0.00304,0.00017409160542332532,12,46,13,1.462086
447,661,1,10,0.00271,0.00016439838584454743,12,42,13,1.434789
450,664,1,10,0.00235,0.00015311763272103735,12,48,8,1.067328
454,672,1,10,0.00236,0.0001534423000524772,12,47,8,1.0621439999999998
464,685,1,10,0.00231,0.000151811954301019,12,44,10,1.2031019999999997
478,714,1,10,0.00267,0.00016318387570398276,12,43,14,1.524789
481,718,1,10,0.00323,0.00017943241892124626,12,54,17,1.859589
485,722,1,10,0.00243,0.00015569583620615585,12,42,12,1.354347
486,723,1,10,0.00292,0.000170631260765053,12,45,13,1.457631
492,732,1,10,0.00312,0.00017636033292571851,12,41,14,1.5129629999999998
495,735,1,10,0.00332,0.00018190686325993583,12,47,15,1.630341
496,737,1,10,0.00248,0.00015728554729355733,12,45,13,1.457631
500,743,1,10,0.0029,0.00017004760851564954,12,40,12,1.338876
505,750,1,10,0.00348,0.00018622363650307102,12,44,15,1.6118729999999997
507,752,1,10,0.00264,0.00016226696307527623,12,41,12,1.3455180000000002
509,755,1,10,0.0026,0.00016103620501798117,12,44,10,1.2031019999999997
513,760,1,10,0.00311,0.00017607836049864377,12,45,10,1.209744
515,763,1,10,0.00269,0.00016379226867918028,12,42,10,1.1912759999999998
516,765,1,10,0.00288,0.0001694619224883034,12,45,16,1.702602
517,766,1,10,0.00234,0.00015279226896271466,12,42,11,1.269531
518,767,1,10,0.00319,0.0001783214989438173,12,46,13,1.464273
519,768,1,10,0.0031,0.00017579593010673034,12,42,12,1.35216
521,770,1,10,0.00309,0.00017551303953914783,12,44,11,1.287189
523,772,1,10,0.0024,0.00015473409264410434,12,44,10,1.2031019999999997
524,773,1,10,0.00276,0.0001659038855512203,12,46,13,1.460628
536,788,1,10,0.00275,0.0001656038926067031,12,43,11,1.2783600000000002
538,794,1,10,0.00279,0.0001668005911991089,12,43,11,1.2783600000000002
540,797,1,10,0.00264,0.00016226696307527623,12,45,8,1.0503179999999999
542,799,1,10,0.0027,0.00016409561015972587,12,43,10,1.197918
555,814,1,10,0.00233,0.00015246620431897225,12,45,8,1.0503179999999999
556,816,1,10,0.00228,0.00015082520837855597,12,47,7,0.9831599999999999
560,823,1,10,0.00206,0.0001433798088215205,12,46,10,1.2163859999999997
561,824,1,10,0.00252,0.00015854572642450397,12,47,10,1.225944
575,841,1,10,0.00224,0.00014949932274252955,12,48,8,1.067328
579,847,1,10,0.00207,0.00014372667662468139,12,48,8,1.067328
580,848,1,10,0.00239,0.00015441216736764723,12,48,9,1.1514149999999999
581,850,1,10,0.00208,0.00014407270237430718,12,39,6,1.050246
585,854,1,10,0.00243,0.00015569583620615585,12,42,11,1.27026
586,855,1,10,0.00282,0.00016769244827234187,12,44,11,1.287918
593,863,1,10,0.00243,0.00015569583620615585,12,46,9,1.1359439999999998
595,866,1,10,0.0021,0.0001447622518514257,12,45,8,1.04886
596,867,1,10,0.00227,0.0001504948420610317,12,49,8,1.078344
598,871,1,10,0.00321,0.00017887783253603482,12,45,13,1.4554439999999997
599,872,1,10,0.00285,0.00016857953372397227,12,46,10,1.2163859999999997
603,879,1,10,0.00283,0.00016798866986178566,12,43,13,1.4421599999999999
616,899,1,10,0.00235,0.00015311763272103735,12,46,10,1.2163859999999997
619,904,1,10,0.00258,0.00016041724762921647,12,46,10,1.2163859999999997
623,909,1,10,0.0024,0.00015473409264410432,12,46,10,1.2163859999999997
625,912,1,10,0.00377,0.0001937995009861115,12,45,11,1.2945600000000002
630,920,1,10,0.00216,0.0001468113058847831,12,45,8,1.04886
631,921,1,10,0.00255,0.00015948426051586883,12,44,11,1.2835439999999998
637,927,1,10,0.0023,0.0001514837597674904,12,44,9,1.12266
639,929,1,10,0.0025,0.00015791690656004434,12,47,8,1.0621439999999998
643,936,1,10,0.00218,0.00014748794366637317,12,48,8,1.067328
648,941,1,10,0.00241,0.00015505534309269772,12,45,13,1.4539859999999998
656,953,1,10,0.00234,0.00015279226896271466,12,49,9,1.154412
661,960,1,10,0.00233,0.00015246620431897225,12,48,8,1.067328
663,967,1,10,0.00186,0.00013625560412657,12,39,6,1.050246
666,971,1,10,0.00178,0.00013329851343858582,12,39,6,1.050246
667,973,1,10,0.00183,0.000135154332771601,12,39,6,1.050246
677,993,1,10,0.00214,0.00014613150770513333,12,39,6,1.050246
679,997,1,10,0.00215,0.00014647180459015106,12,39,6,1.050246
686,1008,1,10,0.00212,0.00014544850481416278,12,39,6,1.050246
690,1014,1,10,0.00296,0.0001717925467731102,12,38,17,1.732176
695,1025,1,10,0.00248,0.00015728554729355733,12,39,6,1.050246
697,1031,1,10,0.00227,0.0001504948420610317,12,39,6,1.050246
711,1049,1,10,0.00194,0.00013914940756458956,12,39,6,1.050246
721,1062,1,10,0.00266,0.0001628788178220021,12,47,14,1.550628
737,1088,1,10,0.00205,0.0001430320928386207,12,39,6,1.050246
739,1090,1,10,0.00187,0.0001366207072598313,12,39,6,1.050246
770,1129,1,10,0.00212,0.00014544850481416278,12,36,7,1.1122199999999998
771,1130,1,10,0.00209,0.0001444178921230872,12,39,6,1.050246
772,1131,1,10,0.00201,0.00014163262194140155,12,39,6,1.050246
773,1132,1,10,0.00186,0.00013625560412657,12,39,6,1.050246
775,1134,1,10,0.0023,0.0001514837597674904,12,39,6,1.050246
778,1140,1,10,0.00227,0.00015049484206103167,12,32,9,1.202472
780,1142,1,10,0.00224,0.00014949932274252955,12,36,8,1.141308
790,1159,1,10,0.00194,0.00013914940756458953,12,39,6,1.050246
